JD;Date;Time;Year;Mercury Perihelion;Mercury Asc Node;Mercury Arg Peri;Mercury Ecliptic Inclination;Mercury Asc Node InvPlane;Mercury Asc Node InvPlane MaxIncl;Mercury Inclination Phase Angle;Mercury InvPlane Inclination;Mercury arcsec / century;Mercury Precession Fluctuation;Venus Perihelion;Venus Asc Node;Venus Arg Peri;Venus Ecliptic Inclination;Venus Asc Node InvPlane;Venus Asc Node InvPlane MaxIncl;Venus Inclination Phase Angle;Venus InvPlane Inclination;Venus arcsec / century;Venus Precession Fluctuation;EARTH LONGITUDE FORMULA;EARTH ERD HELPER;EARTH Eccentricity;EARTH OBLIQUITY (deg);Earth Perihelion;Earth Asc Node InvPlane;Earth Asc Node InvPlane MaxIncl;Earth InvPlane Inclination;Earth arcsec / century;Earth Precession Fluctuation;Mars Perihelion;Mars Asc Node;Mars Arg Peri;Mars Ecliptic Inclination;Mars Asc Node InvPlane;Mars Asc Node InvPlane MaxIncl;Mars Inclination Phase Angle;Mars InvPlane Inclination;Mars arcsec / century;Mars Precession Fluctuation;Jupiter Perihelion;Jupiter Asc Node;Jupiter Arg Peri;Jupiter Ecliptic Inclination;Jupiter Asc Node InvPlane;Jupiter Asc Node InvPlane MaxIncl;Jupiter Inclination Phase Angle;Jupiter InvPlane Inclination;Jupiter arcsec / century;Jupiter Precession Fluctuation;Saturn Perihelion;Saturn Asc Node;Saturn Arg Peri;Saturn Ecliptic Inclination;Saturn Asc Node InvPlane;Saturn Asc Node InvPlane MaxIncl;Saturn Inclination Phase Angle;Saturn InvPlane Inclination;Saturn arcsec / century;Saturn Precession Fluctuation;Uranus Perihelion;Uranus Asc Node;Uranus Arg Peri;Uranus Ecliptic Inclination;Uranus Asc Node InvPlane;Uranus Asc Node InvPlane MaxIncl;Uranus Inclination Phase Angle;Uranus InvPlane Inclination;Uranus arcsec / century;Uranus Precession Fluctuation;Neptune Perihelion;Neptune Asc Node;Neptune Arg Peri;Neptune Ecliptic Inclination;Neptune Asc Node InvPlane;Neptune Asc Node InvPlane MaxIncl;Neptune Inclination Phase Angle;Neptune InvPlane Inclination;Neptune arcsec / century;Neptune Precession Fluctuation;;;;INPUT ICRF YEARS;111;333888
-55393333;-156402;12:00:00;-156371;201,832345;45,625972;156,206373;4,903867;158,034569;203,3195;314,715069;6,367662;591,9275676;58,21566417;40,197575;69,381248;330,816327;4,078037;329,319842;203,3195;126,000342;2,435184;53,16648649;-140,9105693;247,1205443;0,002892082;0,0139849;23,056285;247,20102;132,229052;203,3195;1,687119;7256,675676;1046,209891;315,844102;68,511402;247,3327;3,727585;334,908643;203,3195;131,589143;2,113747;1635,071351;-46,92979873;239,827771;92,434164;147,393607;1,405485;179,088419;203,3195;335,768919;0,475456;2044,774054;104,0034963;16,01747;104,259454;271,758015;1,968606;44,892529;23,3195;21,573029;1,09601;-2945,957838;159,2750546;15,696628;105,718524;269,978104;0,815597;155,519052;203,3195;312,199552;1,080305;1079,04973;-85,41260495;324,522303;132,236675;192,285628;1,147956;106,659842;203,3195;263,340342;0,63442;172,7254054;-21,35165037;;;;;;
-55352791;-156290;12:00:00;-156260;202,013901;45,638642;156,375259;4,897561;158,199131;203,3195;314,879631;6,367686;588,8302703;55,11836688;40,222275;69,415438;330,806837;4,082382;329,379683;203,3195;126,060183;2,434293;80,10810811;-113,9689477;249,367877;0,002994947;0,01396863;23,058948;249,449904;132,588095;203,3195;1,690873;7293,677838;1083,212053;316,348471;68,560753;247,787718;3,71535;335,427261;203,3195;132,107761;2,098645;1635,791351;-46,20979873;240,459233;92,344262;148,114971;1,410614;179,686825;203,3195;336,367325;0,475977;2047,984865;107,2143071;15,110796;104,303428;270,807368;1,993721;43,935079;23,3195;20,615579;1,09701;-2940,564324;164,6685681;16,029626;105,569962;270,459664;0,818549;155,878095;203,3195;312,558595;1,080735;1079,993514;-84,46882116;324,576027;132,286744;192,289282;1,153637;106,719683;203,3195;263,400183;0,634515;174,24;-19,83705578;;;;;;
-55312249;-156179;12:00:00;-156149;202,194209;45,652327;156,541882;4,891266;158,363693;203,3195;315,044193;6,367711;584,7827027;51,07079931;40,257544;69,452363;330,805181;4,086697;329,439523;203,3195;126,120023;2,433402;114,3859459;-79,69110983;251,625529;0,003087913;0,01395401;23,061781;251,709019;132,947139;203,3195;1,694618;7326,859459;1116,393675;316,853095;68,614113;248,238981;3,703228;335,94588;203,3195;132,62638;2,083666;1636,618378;-45,38277171;241,091627;92,247233;148,844394;1,415749;180,285231;203,3195;336,965731;0,476486;2051,007568;110,2370098;14,205798;104,35092;269,854877;2,018645;42,97763;23,3195;19,65813;1,097967;-2935,128649;170,1042438;16,362923;105,409513;270,95341;0,821498;156,237139;203,3195;312,917639;1,081163;1080,963243;-83,49909143;324,630234;132,341071;192,289163;1,159326;106,779523;203,3195;263,460023;0,634611;175,8064865;-18,27056929;;;;;;
-55271707;-156067;12:00:00;-156038;202,372974;45,667026;156,705948;4,884981;158,52825;203,3195;315,20875;6,367735;579,7783784;46,06647499;40,305561;69,492029;330,813532;4,090981;329,499364;203,3195;126,179864;2,432512;155,7308108;-38,34624497;253,8923368;0,003170398;0,01394105;23,064784;253,977167;133,306182;203,3195;1,698354;7356,155676;1145,689891;317,357982;68,671153;248,686829;3,691221;336,464486;203,3195;133,144986;2,068812;1637,471351;-44,52979873;241,724907;92,142819;149,582088;1,420889;180,883637;203,3195;337,564137;0,476983;2053,881081;113,1105233;13,302462;104,401937;268,900525;2,04337;42,02018;23,3195;18,70068;1,09888;-2929,738378;175,4945141;16,696535;105,237157;271,459378;0,824444;156,596182;203,3195;313,276682;1,081588;1081,984865;-82,47746981;324,684938;132,399176;192,285761;1,165023;106,839364;203,3195;263,519864;0,634706;177,4183784;-16,6586774;;;;;;
-55231165;-155955;12:00:00;-155927;202,549929;45,682742;156,867187;4,878707;158,692812;203,3195;315,373312;6,36776;573,9081081;40,19620472;40,368363;69,534439;330,833925;4,095234;329,559204;203,3195;126,239704;2,431623;203,6821622;9,605106383;256,167079;0,003241879;0,01392979;23,067927;256,25308;133,665226;203,3195;1,702082;7381,339459;1170,873675;317,86317;68,731629;249,131542;3,679329;336,983104;203,3195;133,663604;2,054083;1638,447568;-43,55358252;242,359027;92,030962;150,328065;1,426035;181,482043;203,3195;338,162543;0,477468;2056,605405;115,8348476;12,400773;104,456483;267,94429;2,067889;41,062731;23,3195;17,743231;1,099748;-2924,396757;180,8361357;17,030475;105,052877;271,977597;0,827388;156,955226;203,3195;313,635726;1,08201;1083,048649;-81,41368603;324,740147;132,461775;192,278372;1,170728;106,899204;203,3195;263,579704;0,634802;179,0562162;-15,02083956;;;;;;
-55190623;-155843;12:00:00;-155816;202,724804;45,699477;157,025327;4,872443;158,857374;203,3195;315,537874;6,367784;567,1621622;33,45025877;40,447791;69,579596;330,868194;4,099455;329,619045;203,3195;126,299545;2,430735;257,6043243;63,52726855;258,4484839;0,003301903;0,01392023;23,071268;258,53543;134,02427;203,3195;1,705802;7402,216216;1191,750431;318,368648;68,797248;249,5714;3,667554;337,501723;203,3195;134,182223;2,039481;1639,388108;-42,61304198;242,993937;91,912084;151,081852;1,431186;182,080449;203,3195;338,760949;0,47794;2059,167568;118,3970098;11,500711;104,514563;266,986148;2,092196;40,105281;23,3195;16,785781;1,100573;-2919,12;186,1128925;17,364757;104,856658;272,508099;0,830329;157,31427;203,3195;313,99477;1,08243;1084,157838;-80,30449684;324,795863;132,527948;192,267915;1,176441;106,959045;203,3195;263,639545;0,634898;180,7005405;-13,37651524;;;;;;
-55150081;-155732;12:00:00;-155705;202,897355;45,71723;157,180125;4,866192;159,021935;203,3195;315,702435;6,367808;559,6248649;25,91296147;40,545436;69,627502;330,917934;4,103644;329,678886;203,3195;126,359386;2,429847;316,6864865;122,6094307;260,7352372;0,003350087;0,01391239;23,074779;260,822839;134,383313;203,3195;1,709513;7418,623784;1208,157999;318,874406;68,865117;250,00929;3,655896;338,020341;203,3195;134,700841;2,025006;1640,296216;-41,70493387;243,629588;91,786272;151,843316;1,436341;182,678855;203,3195;339,359355;0,478399;2061,570811;120,800253;10,602249;104,576178;266,026071;2,116284;39,147832;23,3195;15,828332;1,101353;-2913,930811;191,3020817;17,699395;104,648495;273,050899;0,833267;157,673313;203,3195;314,353813;1,082848;1085,312432;-79,14990224;324,852082;132,598694;192,253389;1,182162;107,018886;203,3195;263,699386;0,634993;182,3318919;-11,74516389;;;;;;
-55109539;-155620;12:00:00;-155594;203,067357;45,736003;157,331354;4,859952;159,186497;203,3195;315,866997;6,367832;551,3578378;17,64593445;40,662601;69,678158;330,984443;4,107802;329,738726;203,3195;126,419226;2,428959;379,9945946;185,9175388;263,0259906;0,003386124;0,01390627;23,078459;263,113889;134,742357;203,3195;1,713214;7430,432432;1219,966647;319,380425;68,938437;250,441988;3,644357;338,53896;203,3195;135,21946;2,010661;1641,142703;-40,85844738;244,26593;91,652727;152,613203;1,441501;183,277261;203,3195;339,957761;0,478846;2063,811892;123,0413341;9,705358;104,64133;265,064028;2,140147;38,190382;23,3195;14,870882;1,102089;-2908,835676;196,3972168;18,0344;104,428384;273,606016;0,836201;158,032357;203,3195;314,712857;1,083263;1086,502703;-77,95963197;324,908794;132,673051;192,235743;1,187889;107,078726;203,3195;263,759226;0,635089;183,9308108;-10,14624497;;;;;;
-55068997;-155508;12:00:00;-155483;203,234612;45,755794;157,478818;4,853725;159,351058;203,3195;316,031558;6,367856;542,4486486;8,736745256;40,800261;69,731565;331,068696;4,111927;329,798567;203,3195;126,479067;2,428073;446,4648649;252,3878091;265,3193705;0,003409786;0,0139019;23,082309;265,407132;135,1014;203,3195;1,716907;7437,544865;1227,07908;319,886675;69,015348;250,871327;3,632938;339,057578;203,3195;135,738078;1,996446;1641,891892;-40,10925819;244,902912;91,512036;153,390876;1,446665;183,875667;203,3195;340,556167;0,47928;2065,887568;125,1170098;8,810002;104,71002;264,099982;2,163779;37,232932;23,3195;13,913432;1,102779;-2903,857297;201,3755952;18,369783;104,196321;274,173462;0,839132;158,3914;203,3195;315,0719;1,083675;1087,728649;-76,73368603;324,965983;132,751469;192,214513;1,193624;107,138567;203,3195;263,819067;0,635184;185,4778378;-8,599217941;;;;;;
-55028456;-155395;12:00:00;-155372;203,398953;45,776606;157,622347;4,84751;159,51562;203,3195;316,19612;6,36788;532,9978378;-0,714065555;40,959031;69,787721;331,17131;4,116019;329,858406;203,3195;126,538906;2,427187;514,9297297;320,852674;267,6139868;0,003420925;0,01389928;23,086328;267,701048;135,460435;203,3195;1,72059;7439,727568;1229,261783;320,393115;69,096101;251,297014;3,62164;339,576197;203,3195;136,256697;1,982362;1642,508108;-39,49304198;245,540469;91,364132;154,176336;1,451833;184,474058;203,3195;341,154558;0,479702;2067,752432;126,9818746;7,91616;104,782247;263,133914;2,187171;36,275507;23,3195;12,956007;1,103425;-2898,947027;206,2858654;18,705544;103,952309;274,753235;0,84206;158,750435;203,3195;315,430935;1,084085;1088,954595;-75,50774008;325,023625;132,833925;192,189701;1,199365;107,198406;203,3195;263,878906;0,63528;186,947027;-7,130028752;;;;;;
-54987914;-155284;12:00:00;-155261;203,560242;45,798436;157,761807;4,841308;159,680182;203,3195;316,360682;6,367904;523,0994595;-10,61244393;41,139165;69,846628;331,292537;4,120079;329,918246;203,3195;126,598746;2,426302;584,2183784;390,1413226;269,9084422;0,003419476;0,0138984;23,090515;269,99428;135,819479;203,3195;1,724265;7437,509189;1227,043404;320,899699;69,180358;251,719341;3,610464;340,094815;203,3195;136,775315;1,968411;1642,975135;-39,02601495;246,178584;91,209469;154,969115;1,457004;185,072464;203,3195;341,752964;0,480111;2069,562162;128,7916044;7,023741;104,85801;262,165731;2,21032;35,318057;23,3195;11,998557;1,104025;-2894,331892;210,9010006;19,041709;103,696348;275,345361;0,844984;159,109479;203,3195;315,789979;1,084493;1090,264865;-74,19746981;325,081698;132,920954;192,160744;1,205112;107,258246;203,3195;263,938746;0,635376;188,3448649;-5,732190914;;;;;;
-54947372;-155172;12:00:00;-155150;203,718373;45,821283;157,897091;4,83512;159,844739;203,3195;316,525239;6,367928;512,8572973;-20,8546061;41,340521;69,908281;331,43224;4,124106;329,978087;203,3195;126,658587;2,425417;653,0464865;458,9694307;272,2013416;0,003405458;0,01389928;23,094872;272,28531;136,178522;203,3195;1,727929;7430,367568;1219,901783;321,406357;69,269054;252,137303;3,599411;340,613421;203,3195;137,293921;1,954594;1643,215135;-38,78601495;246,817195;91,046894;155,770301;1,462179;185,67087;203,3195;342,35137;0,480507;2071,170811;130,400253;6,132711;104,937306;261,195405;2,233219;34,360607;23,3195;11,041107;1,10458;-2889,827027;215,4058654;19,378275;103,428452;275,949823;0,847903;159,468522;203,3195;316,149022;1,084897;1091,565405;-72,89692927;325,140169;133,011383;192,128786;1,210865;107,318087;203,3195;263,998587;0,635471;189,6356757;-4,441380104;;;;;;
-54906830;-155060;12:00:00;-155039;203,873287;45,845148;158,02814;4,828945;160,009301;203,3195;316,689801;6,367952;502,4237838;-31,28811961;41,562578;69,972678;331,5899;4,128099;330,037928;203,3195;126,718428;2,424533;720,1848649;526,1078091;274,4913009;0,00337897;0,0139019;23,099396;274,572696;136,537566;203,3195;1,731584;7418,549189;1208,083404;321,91305;69,361593;252,551457;3,588482;341,13204;203,3195;137,81254;1,940911;1643,328649;-38,67250144;247,456256;90,877261;156,578995;1,467356;186,269276;203,3195;342,949776;0,48089;2072,63027;131,8597125;5,24301;105,020132;260,222878;2,255861;33,403158;23,3195;10,083658;1,10509;-2885,516757;219,7161357;19,715247;103,148631;276,566615;0,850819;159,827566;203,3195;316,508066;1,085299;1092,882162;-71,58017251;325,199001;133,106061;192,09294;1,216625;107,377928;203,3195;264,058428;0,635567;190,8064865;-3,270569293;;;;;;
-54866288;-154948;12:00:00;-154928;204,02495;45,870028;158,154922;4,822785;160,173863;203,3195;316,854363;6,367976;491,88;-41,83190339;41,804438;70,039817;331,76462;4,132059;330,097768;203,3195;126,778268;2,42365;784,4108108;590,333755;276,7769564;0,003340197;0,01390627;23,104088;276,855025;136,896609;203,3195;1,735229;7402,148108;1191,682323;322,419697;69,457909;252,961789;3,577678;341,650658;203,3195;138,331158;1,927365;1643,179459;-38,82169063;248,095727;90,70065;157,395077;1,472536;186,867682;203,3195;343,548182;0,481261;2073,96;133,1894422;4,35457;105,106484;259,248086;2,278242;32,445708;23,3195;9,126208;1,105553;-2881,427027;223,8058654;20,052628;102,856897;277,195731;0,853731;160,186609;203,3195;316,867109;1,085699;1094,208649;-70,25368603;325,258155;133,204691;192,053464;1,22239;107,437768;203,3195;264,118268;0,635663;191,8508108;-2,226244968;;;;;;
-54825746;-154837;12:00:00;-154817;204,173369;45,895923;158,277446;4,816639;160,338424;203,3195;317,018924;6,367999;481,3589189;-52,35298447;42,06484;70,109692;331,955148;4,135985;330,157609;203,3195;126,838109;2,422768;844,547027;650,4699712;279,0569737;0,003289403;0,01391239;23,108947;279,130929;137,255653;203,3195;1,738864;7381,31027;1170,844485;322,926224;69,558615;253,36761;3,567;342,169277;203,3195;138,849777;1,913955;1642,79027;-39,21087982;248,735568;90,516955;158,218613;1,477719;187,466088;203,3195;344,146588;0,481619;2075,16;134,3894422;3,467318;105,196355;258,270963;2,300354;31,488259;23,3195;8,168759;1,105971;-2877,574054;227,6588384;20,390419;102,553275;277,837144;0,856638;160,545653;203,3195;317,226153;1,086095;1095,538378;-68,9239563;325,317589;133,307487;192,010102;1,22816;107,497609;203,3195;264,178109;0,635758;192,7589189;-1,31813686;;;;;;
-54785204;-154725;12:00:00;-154706;204,318589;45,92283;158,395759;4,810509;160,502986;203,3195;317,183486;6,368023;470,9837838;-62,72811961;42,342185;70,182298;332,159888;4,139876;330,217449;203,3195;126,897949;2,421886;899,4972973;705,4202415;281,3300561;0,003226926;0,01392023;23,113972;281,399088;137,614697;203,3195;1,742489;7356,191351;1145,725566;323,432553;69,662782;253,769772;3,556448;342,687895;203,3195;139,368395;1,900684;1642,148108;-39,85304198;249,375743;90,325638;159,050104;1,482903;188,064494;203,3195;344,744994;0,481963;2076,243243;135,4726855;2,581174;105,289738;257,291436;2,322192;30,530809;23,3195;7,211309;1,106343;-2873,980541;231,2523519;20,728622;102,237788;278,490834;0,859541;160,904697;203,3195;317,585197;1,086489;1096,874595;-67,58774008;325,377258;133,414305;191,962953;1,233935;107,557449;203,3195;264,237949;0,635854;193,5210811;-0,555974698;;;;;;
-54744662;-154613;12:00:00;-154595;204,460688;45,950746;158,509942;4,804394;160,667548;203,3195;317,348048;6,368046;460,8616216;-72,85028177;42,634558;70,257628;332,37693;4,143734;330,27729;203,3195;126,95779;2,421005;948,2367568;754,159701;283,5949527;0,00315318;0,01392979;23,119164;283,658249;137,97374;203,3195;1,746104;7327,008649;1116,542864;323,938604;69,770774;254,16783;3,546025;343,206514;203,3195;139,887014;1,887552;1641,246486;-40,7546636;250,01622;90,127098;159,889123;1,488089;188,6629;203,3195;345,3434;0,482295;2077,222703;136,4521449;1,696054;105,386625;256,309429;2,343751;29,57336;23,3195;6,25386;1,106668;-2870,659459;234,573433;21,067235;101,91046;279,156775;0,862439;161,26374;203,3195;317,94424;1,086881;1098,204324;-66,25801035;325,437115;133,52522;191,911895;1,239716;107,61729;203,3195;264,29779;0,63595;194,1308108;0,053755032;;;;;;
-54704121;-154500;12:00:00;-154484;204,599783;45,97967;158,620112;4,798294;160,832109;203,3195;317,512609;6,36807;451,1189189;-82,59298447;42,939753;70,335677;332,604076;4,147556;330,337129;203,3195;127,017629;2,420125;989,8216216;795,7445658;285,8504666;0,003068651;0,01394105;23,12452;285,907171;138,332775;203,3195;1,749708;7293,801081;1083,335296;324,444297;69,882456;254,56184;3,53573;343,725132;203,3195;140,405632;1,87456;1640,085405;-41,91574468;250,656956;89,921951;160,735005;1,493277;189,261292;203,3195;345,941792;0,482614;2078,062703;137,2921449;0,81189;105,487009;255,324881;2,365025;28,615934;23,3195;5,296434;1,106948;-2867,558919;237,6739735;21,406246;101,571323;279,834923;0,865333;161,622775;203,3195;318,303275;1,087269;1099,495135;-64,96719954;325,497112;133,640168;191,856944;1,2455;107,677129;203,3195;264,357629;0,636045;194,5848649;0,507809086;;;;;;
-54663579;-154389;12:00:00;-154373;204,736019;46,009599;158,72642;4,792211;160,996671;203,3195;317,677171;6,368093;441,8464865;-91,86541691;43,255335;70,416437;332,838898;4,151344;330,39697;203,3195;127,07747;2,419245;1023,509189;829,4321334;288,0954614;0,002973885;0,01395401;23,130041;288,144859;138,691819;203,3195;1,753302;7257,366486;1046,900702;324,949549;69,999444;254,950106;3,525565;344,243751;203,3195;140,924251;1,86171;1638,655135;-43,34601495;251,297957;89,70942;161,588537;1,498465;189,859698;203,3195;346,540198;0,48292;2078,922162;138,1516044;359,928545;105,59088;254,337665;2,386009;27,658484;23,3195;4,338984;1,107181;-2864,902703;240,3301898;21,74567;101,220402;280,525267;0,868221;161,981819;203,3195;318,662319;1,087655;1100,834595;-63,62774008;325,557205;133,758628;191,798577;1,25129;107,73697;203,3195;264,41747;0,636141;194,8962162;0,819160437;;;;;;
-54623037;-154277;12:00:00;-154262;204,869573;46,040529;158,829044;4,786145;161,161233;203,3195;317,841733;6,368117;433,1481081;-100,5637953;43,578634;70,499899;333,078735;4,155096;330,45681;203,3195;127,13731;2,418366;1048,537297;854,4602415;290,3288684;0,00286949;0,01396863;23,135726;290,370233;139,050862;203,3195;1,756885;7217,429189;1006,963404;325,454283;70,118594;255,335689;3,51553;344,762369;203,3195;141,442869;1,849002;1636,975135;-45,02601495;251,939187;89,489598;162,449588;1,503655;190,458103;203,3195;347,138603;0,483213;2079,664865;138,8943071;359,045943;105,698226;253,347717;2,406697;26,701034;23,3195;3,381534;1,107368;-2862,492973;242,7399195;22,085491;100,857742;281,227749;0,871104;162,340862;203,3195;319,021362;1,088038;1102,122162;-62,34017251;325,617345;133,881544;191,735801;1,257083;107,79681;203,3195;264,47731;0,636237;195,0486486;0,971592869;;;;;;
-54582495;-154165;12:00:00;-154151;205,000646;46,072456;158,92819;4,780095;161,32579;203,3195;318,00629;6,36814;425,1016216;-108,6102818;43,906809;70,586054;333,320755;4,158813;330,516651;203,3195;127,197151;2,417488;1064,351351;870,2742956;292,5496922;0,002756128;0,0139849;23,141574;292,582362;139,409906;203,3195;1,760457;7174,472432;964,0066475;325,958409;70,242625;255,715783;3,505628;345,280975;203,3195;141,961475;1,836438;1635,003243;-46,99790684;252,580629;89,262567;163,318062;1,508845;191,056509;203,3195;347,737009;0,483492;2080,352432;139,5818746;358,163984;105,809035;252,354949;2,427084;25,743585;23,3195;2,424085;1,107509;-2860,407568;244,8253249;22,425706;100,48338;281,942326;0,873982;162,699906;203,3195;319,380406;1,088419;1103,4;-61,06233468;325,677486;134,00842;191,669067;1,26288;107,856651;203,3195;264,537151;0,636333;195,0518919;0,974836113;;;;;;
-54541953;-154053;12:00:00;-154040;205,12947;46,105379;159,024091;4,774063;161,490352;203,3195;318,170852;6,368163;417,8075676;-115,9043358;44,236881;70,674893;333,561987;4,162495;330,576492;203,3195;127,256992;2,41661;1070,503784;876,426728;294,757016;0,002634506;0,01400279;23,147584;294,780405;139,768949;203,3195;1,764018;7128,788108;918,3223232;326,461878;70,370137;256,09174;3,495857;345,799593;203,3195;142,480093;1,824018;1632,872432;-49,12871765;253,22227;89,029077;164,193193;1,514035;191,654915;203,3195;348,335415;0,483759;2080,997838;140,22728;357,282565;105,923298;251,359267;2,447165;24,786135;23,3195;1,466635;1,107604;-2858,656216;246,5766763;22,766306;100,097352;282,668954;0,876855;163,058949;203,3195;319,739449;1,088796;1104,648649;-59,81368603;325,737586;134,139199;191,598387;1,26868;107,916492;203,3195;264,596992;0,636428;194,9189189;0,84186314;;;;;;
-54501411;-153942;12:00:00;-153929;205,256288;46,139291;159,116997;4,768049;161,654913;203,3195;318,335413;6,368186;411,3016216;-122,4102818;44,565768;70,766404;333,799363;4,16614;330,636332;203,3195;127,316832;2,415733;1066,660541;872,5834848;296,9500057;0,00250537;0,01402229;23,153755;296,963617;140,127993;203,3195;1,767569;7080,687568;870,2217826;326,964609;70,501374;256,463235;3,486219;346,318212;203,3195;142,998712;1,811744;1630,478919;-51,52223117;253,864101;88,788072;165,076028;1,519225;192,253321;203,3195;348,933821;0,484012;2081,614054;140,8434963;356,401582;106,040997;250,360585;2,466935;23,828686;23,3195;0,509186;1,107651;-2857,242162;247,9907303;23,107284;99,699716;283,407567;0,879722;163,417993;203,3195;320,098493;1,089171;1105,874595;-58,58774008;325,797604;134,273509;191,524095;1,274484;107,976332;203,3195;264,656832;0,636524;194,652973;0,575917194;;;;;;
-54460869;-153830;12:00:00;-153818;205,381363;46,17419;159,207173;4,762053;161,819475;203,3195;318,499975;6,368209;405,6486486;-128,0632547;44,890327;70,860576;334,029751;4,16975;330,696173;203,3195;127,376673;2,414857;1052,623784;858,546728;299,1279142;0,002369503;0,01404335;23,160087;299,131351;140,487036;203,3195;1,771108;7030,488649;820,0228637;327,466539;70,636595;256,829944;3,476715;346,83683;203,3195;143,51733;1,799616;1627,881081;-54,12006901;254,506116;88,540117;165,965998;1,524415;192,851727;203,3195;349,532227;0,484252;2082,210811;141,440253;355,520929;106,162116;249,358812;2,486389;22,871236;23,3195;359,551736;1,107653;-2856,171892;249,0610006;23,448632;99,290522;284,15811;0,882583;163,777036;203,3195;320,457536;1,089543;1107,074595;-57,38774008;325,8575;134,32809;191,52941;1,280292;108,036173;203,3195;264,716673;0,63662;194,2572973;0,180241518;;;;;;
