Type,Model Year,JD,RA (deg),Obliquity (deg)
AE,-21200,-6021812.775786,175.559813,0.000000
WS,-21200,-6021724.034634,265.559859,-23.966503
VE,-21171,-6011407.122884,355.561258,0.000000
SS,-21171,-6011313.219147,85.561307,23.969002
AE,-21171,-6011220.743965,175.561284,0.000000
WS,-21171,-6011131.994407,265.561330,-23.969046
VE,-21142,-6000815.104268,355.562757,0.000000
SS,-21142,-6000721.209725,85.562806,23.971545
AE,-21142,-6000628.712256,175.562784,0.000000
WS,-21142,-6000539.954092,265.562830,-23.971588
VE,-21113,-5990223.085480,355.564284,0.000000
SS,-21113,-5990129.200343,85.564333,23.974088
AE,-21113,-5990036.680662,175.564311,0.000000
WS,-21113,-5989947.913690,265.564357,-23.974131
VE,-21084,-5979631.066521,355.565839,0.000000
SS,-21084,-5979537.191000,85.565889,23.976631
AE,-21084,-5979444.649181,175.565867,0.000000
WS,-21084,-5979355.873202,265.565913,-23.976674
VE,-21055,-5969039.047389,355.567423,0.000000
SS,-21055,-5968945.181693,85.567472,23.979173
AE,-21055,-5968852.617816,175.567451,0.000000
WS,-21055,-5968763.832630,265.567497,-23.979217
VE,-21026,-5958447.028084,355.569034,0.000000
SS,-21026,-5958353.172422,85.569084,23.981716
AE,-21026,-5958260.586567,175.569063,0.000000
WS,-21026,-5958171.791975,265.569110,-23.981760
VE,-20997,-5947855.008605,355.570674,0.000000
SS,-20997,-5947761.163184,85.570724,23.984259
AE,-20997,-5947668.555434,175.570703,0.000000
WS,-20997,-5947579.751238,265.570750,-23.984303
VE,-20968,-5937262.988952,355.572342,0.000000
SS,-20968,-5937169.153979,85.572393,23.986802
AE,-20968,-5937076.524418,175.572372,0.000000
WS,-20968,-5936987.710421,265.572419,-23.986845
VE,-20939,-5926670.969124,355.574039,0.000000
SS,-20939,-5926577.144806,85.574089,23.989344
AE,-20939,-5926484.493520,175.574069,0.000000
WS,-20939,-5926395.669526,265.574116,-23.989388
VE,-20910,-5916078.949121,355.575763,0.000000
SS,-20910,-5915985.135661,85.575814,23.991886
AE,-20910,-5915892.462740,175.575794,0.000000
WS,-20910,-5915803.628553,265.575841,-23.991930
VE,-20881,-5905486.928942,355.577516,0.000000
SS,-20881,-5905393.126545,85.577567,23.994428
AE,-20881,-5905300.432079,175.577547,0.000000
WS,-20881,-5905211.587504,265.577595,-23.994472
VE,-20852,-5894894.908587,355.579297,0.000000
SS,-20852,-5894801.117456,85.579348,23.996970
AE,-20852,-5894708.401538,175.579328,0.000000
WS,-20852,-5894619.546380,265.579377,-23.997013
VE,-20823,-5884302.888055,355.581106,0.000000
SS,-20823,-5884209.108391,85.581157,23.999511
AE,-20823,-5884116.371117,175.581138,0.000000
WS,-20823,-5884027.505183,265.581187,-23.999554
VE,-20794,-5873710.867346,355.582943,0.000000
SS,-20794,-5873617.099351,85.582995,24.002052
AE,-20794,-5873524.340816,175.582976,0.000000
WS,-20794,-5873435.463915,265.583025,-24.002095
VE,-20765,-5863118.846459,355.584809,0.000000
SS,-20765,-5863025.090332,85.584861,24.004592
AE,-20765,-5862932.310637,175.584842,0.000000
WS,-20765,-5862843.422575,265.584891,-24.004635
VE,-20736,-5852526.825394,355.586703,0.000000
SS,-20736,-5852433.081334,85.586755,24.007131
AE,-20736,-5852340.280580,175.586736,0.000000
WS,-20736,-5852251.381167,265.586786,-24.007175
VE,-20707,-5841934.804151,355.588625,0.000000
SS,-20707,-5841841.072354,85.588677,24.009670
AE,-20707,-5841748.250645,175.588659,0.000000
WS,-20707,-5841659.339692,265.588708,-24.009714
VE,-20678,-5831342.782729,355.590575,0.000000
SS,-20678,-5831249.063393,85.590628,24.012209
AE,-20678,-5831156.220832,175.590610,0.000000
WS,-20678,-5831067.298150,265.590659,-24.012252
VE,-20649,-5820750.761128,355.592554,0.000000
SS,-20649,-5820657.054447,85.592607,24.014747
AE,-20649,-5820564.191143,175.592589,0.000000
WS,-20649,-5820475.256543,265.592639,-24.014790
VE,-20620,-5810158.739348,355.594560,0.000000
SS,-20620,-5810065.045515,85.594614,24.017284
AE,-20620,-5809972.161578,175.594596,0.000000
WS,-20620,-5809883.214873,265.594646,-24.017327
VE,-20591,-5799566.717387,355.596595,0.000000
SS,-20591,-5799473.036597,85.596649,24.019820
AE,-20591,-5799380.132138,175.596631,0.000000
WS,-20591,-5799291.173141,265.596682,-24.019863
VE,-20562,-5788974.695247,355.598658,0.000000
SS,-20562,-5788881.027690,85.598712,24.022355
AE,-20562,-5788788.102822,175.598695,0.000000
WS,-20562,-5788699.131349,265.598745,-24.022399
VE,-20533,-5778382.672926,355.600749,0.000000
SS,-20533,-5778289.018792,85.600803,24.024890
AE,-20533,-5778196.073631,175.600787,0.000000
WS,-20533,-5778107.089498,265.600837,-24.024933
VE,-20504,-5767790.650424,355.602869,0.000000
SS,-20504,-5767697.009903,85.602923,24.027423
AE,-20504,-5767604.044566,175.602906,0.000000
WS,-20504,-5767515.047589,265.602957,-24.027467
VE,-20475,-5757198.627741,355.605016,0.000000
SS,-20475,-5757105.001021,85.605071,24.029956
AE,-20475,-5757012.015626,175.605055,0.000000
WS,-20475,-5756923.005624,265.605106,-24.029999
VE,-20446,-5746606.604877,355.607192,0.000000
SS,-20446,-5746512.992143,85.607247,24.032487
AE,-20446,-5746419.986814,175.607231,0.000000
WS,-20446,-5746330.963605,265.607282,-24.032530
VE,-20417,-5736014.581832,355.609396,0.000000
SS,-20417,-5735920.983269,85.609451,24.035017
AE,-20417,-5735827.958128,175.609435,0.000000
WS,-20417,-5735738.921532,265.609487,-24.035061
VE,-20388,-5725422.558605,355.611628,0.000000
SS,-20388,-5725328.974397,85.611683,24.037547
AE,-20388,-5725235.929569,175.611668,0.000000
WS,-20388,-5725146.879408,265.611719,-24.037590
VE,-20359,-5714830.535196,355.613888,-0.000000
SS,-20359,-5714736.965525,85.613944,24.040074
AE,-20359,-5714643.901138,175.613928,0.000000
WS,-20359,-5714554.837234,265.613980,-24.040118
VE,-20330,-5704238.511605,355.616176,0.000000
SS,-20330,-5704144.956653,85.616232,24.042601
AE,-20330,-5704051.872834,175.616217,0.000000
WS,-20330,-5703962.795010,265.616269,-24.042645
VE,-20301,-5693646.487832,355.618493,0.000000
SS,-20301,-5693552.947777,85.618549,24.045127
AE,-20301,-5693459.844659,175.618534,0.000000
WS,-20301,-5693370.752740,265.618586,-24.045170
VE,-20272,-5683054.463876,355.620837,0.000000
SS,-20272,-5682960.938897,85.620893,24.047651
AE,-20272,-5682867.816612,175.620879,0.000000
WS,-20272,-5682778.710424,265.620932,-24.047694
VE,-20243,-5672462.439738,355.623210,0.000000
SS,-20243,-5672368.930011,85.623266,24.050173
AE,-20243,-5672275.788694,175.623252,0.000000
WS,-20243,-5672186.668063,265.623305,-24.050217
VE,-20214,-5661870.415418,355.625610,0.000000
SS,-20214,-5661776.921117,85.625667,24.052695
AE,-20214,-5661683.760905,175.625653,0.000000
WS,-20214,-5661594.625660,265.625706,-24.052738
VE,-20185,-5651278.390915,355.628039,0.000000
SS,-20185,-5651184.912214,85.628096,24.055214
AE,-20185,-5651091.733245,175.628082,0.000000
WS,-20185,-5651002.583215,265.628136,-24.055258
VE,-20156,-5640686.366229,355.630496,0.000000
SS,-20156,-5640592.903301,85.630553,24.057732
AE,-20156,-5640499.705715,175.630539,0.000000
WS,-20156,-5640410.540731,265.630593,-24.057776
VE,-20127,-5630094.341360,355.632981,0.000000
SS,-20127,-5630000.894375,85.633038,24.060249
AE,-20127,-5629907.678314,175.633025,0.000000
WS,-20127,-5629818.498208,265.633078,-24.060292
VE,-20098,-5619502.316308,355.635493,0.000000
SS,-20098,-5619408.885435,85.635551,24.062764
AE,-20098,-5619315.651043,175.635538,0.000000
WS,-20098,-5619226.455648,265.635592,-24.062807
VE,-20069,-5608910.291074,355.638034,0.000000
SS,-20069,-5608816.876480,85.638092,24.065277
AE,-20069,-5608723.623903,175.638079,0.000000
WS,-20069,-5608634.413053,265.638133,-24.065320
VE,-20040,-5598318.265656,355.640603,0.000000
SS,-20040,-5598224.867507,85.640661,24.067789
AE,-20040,-5598131.596893,175.640648,0.000000
WS,-20040,-5598042.370424,265.640703,-24.067832
VE,-20011,-5587726.240056,355.643200,0.000000
SS,-20011,-5587632.858516,85.643258,24.070298
AE,-20011,-5587539.570013,175.643246,0.000000
WS,-20011,-5587450.327763,265.643300,-24.070341
VE,-19982,-5577134.214273,355.645824,0.000000
SS,-19982,-5577040.849504,85.645882,24.072806
AE,-19982,-5576947.543264,175.645871,0.000000
WS,-19982,-5576858.285070,265.645926,-24.072849
VE,-19953,-5566542.188307,355.648477,0.000000
SS,-19953,-5566448.840471,85.648535,24.075312
AE,-19953,-5566355.516646,175.648524,0.000000
WS,-19953,-5566266.242349,265.648579,-24.075355
VE,-19924,-5555950.162159,355.651157,0.000000
SS,-19924,-5555856.831414,85.651216,24.077816
AE,-19924,-5555763.490159,175.651205,0.000000
WS,-19924,-5555674.199599,265.651260,-24.077859
VE,-19895,-5545358.135827,355.653866,0.000000
SS,-19895,-5545264.822332,85.653925,24.080318
AE,-19895,-5545171.463802,175.653914,0.000000
WS,-19895,-5545082.156823,265.653969,-24.080361
VE,-19866,-5534766.109313,355.656602,0.000000
SS,-19866,-5534672.813223,85.656661,24.082818
AE,-19866,-5534579.437577,175.656651,0.000000
WS,-19866,-5534490.114023,265.656706,-24.082861
VE,-19837,-5524174.082617,355.659366,0.000000
SS,-19837,-5524080.804086,85.659425,24.085315
AE,-19837,-5523987.411483,175.659415,0.000000
WS,-19837,-5523898.071198,265.659471,-24.085358
VE,-19808,-5513582.055739,355.662158,0.000000
SS,-19808,-5513488.794919,85.662218,24.087811
AE,-19808,-5513395.385520,175.662208,0.000000
WS,-19808,-5513306.028352,265.662264,-24.087854
VE,-19779,-5502990.028678,355.664978,0.000000
SS,-19779,-5502896.785720,85.665038,24.090304
AE,-19779,-5502803.359688,175.665028,0.000000
WS,-19779,-5502713.985486,265.665084,-24.090347
VE,-19750,-5492398.001435,355.667826,0.000000
SS,-19750,-5492304.776488,85.667885,24.092796
AE,-19750,-5492211.333988,175.667876,0.000000
WS,-19750,-5492121.942601,265.667933,-24.092838
VE,-19721,-5481805.974011,355.670701,0.000000
SS,-19721,-5481712.767222,85.670761,24.095284
AE,-19721,-5481619.308418,175.670752,0.000000
WS,-19721,-5481529.899698,265.670809,-24.095327
VE,-19692,-5471213.946405,355.673604,0.000000
SS,-19692,-5471120.757919,85.673664,24.097771
AE,-19692,-5471027.282980,175.673656,0.000000
WS,-19692,-5470937.856779,265.673712,-24.097814
VE,-19663,-5460621.918617,355.676535,0.000000
SS,-19663,-5460528.748579,85.676596,24.100255
AE,-19663,-5460435.257674,175.676587,0.000000
WS,-19663,-5460345.813846,265.676644,-24.100298
VE,-19634,-5450029.890648,355.679494,0.000000
SS,-19634,-5449936.739199,85.679554,24.102737
AE,-19634,-5449843.232498,175.679546,0.000000
WS,-19634,-5449753.770900,265.679603,-24.102779
VE,-19605,-5439437.862499,355.682480,0.000000
SS,-19605,-5439344.729778,85.682541,24.105216
AE,-19605,-5439251.207453,175.682533,0.000000
WS,-19605,-5439161.727943,265.682590,-24.105258
VE,-19576,-5428845.834168,355.685494,0.000000
SS,-19576,-5428752.720314,85.685555,24.107692
AE,-19576,-5428659.182540,175.685547,0.000000
WS,-19576,-5428569.684976,265.685605,-24.107735
VE,-19547,-5418253.805657,355.688536,0.000000
SS,-19547,-5418160.710806,85.688597,24.110166
AE,-19547,-5418067.157757,175.688589,0.000000
WS,-19547,-5417977.642000,265.688647,-24.110209
VE,-19518,-5407661.776966,355.691605,0.000000
SS,-19518,-5407568.701252,85.691666,24.112637
AE,-19518,-5407475.133105,175.691659,0.000000
WS,-19518,-5407385.599017,265.691717,-24.112680
VE,-19489,-5397069.748096,355.694701,0.000000
SS,-19489,-5396976.691651,85.694763,24.115106
AE,-19489,-5396883.108584,175.694756,0.000000
WS,-19489,-5396793.556029,265.694815,-24.115149
VE,-19460,-5386477.719046,355.697826,0.000000
SS,-19460,-5386384.682001,85.697888,24.117572
AE,-19460,-5386291.084194,175.697881,0.000000
WS,-19460,-5386201.513037,265.697940,-24.117614
VE,-19431,-5375885.689816,355.700978,0.000000
SS,-19431,-5375792.672301,85.701040,24.120035
AE,-19431,-5375699.059934,175.701034,0.000000
WS,-19431,-5375609.470043,265.701092,-24.120077
VE,-19402,-5365293.660408,355.704157,0.000000
SS,-19402,-5365200.662549,85.704219,24.122495
AE,-19402,-5365107.035804,175.704213,0.000000
WS,-19402,-5365017.427047,265.704272,-24.122538
VE,-19373,-5354701.630822,355.707364,0.000000
SS,-19373,-5354608.652743,85.707426,24.124952
AE,-19373,-5354515.011804,175.707421,0.000000
WS,-19373,-5354425.384052,265.707480,-24.124995
VE,-19344,-5344109.601057,355.710598,0.000000
SS,-19344,-5344016.642881,85.710661,24.127407
AE,-19344,-5343922.987934,175.710656,0.000000
WS,-19344,-5343833.341059,265.710715,-24.127449
VE,-19315,-5333517.571115,355.713860,0.000000
SS,-19315,-5333424.632964,85.713923,24.129858
AE,-19315,-5333330.964194,175.713918,0.000000
WS,-19315,-5333241.298070,265.713977,-24.129900
VE,-19286,-5322925.540996,355.717149,0.000000
SS,-19286,-5322832.622988,85.717212,24.132306
AE,-19286,-5322738.940582,175.717207,-0.000000
WS,-19286,-5322649.255085,265.717267,-24.132349
VE,-19257,-5312333.510700,355.720466,0.000000
SS,-19257,-5312240.612952,85.720529,24.134751
AE,-19257,-5312146.917101,175.720524,0.000000
WS,-19257,-5312057.212107,265.720584,-24.134794
VE,-19228,-5301741.480228,355.723810,0.000000
SS,-19228,-5301648.602855,85.723873,24.137193
AE,-19228,-5301554.893747,175.723869,0.000000
WS,-19228,-5301465.169136,265.723929,-24.137236
VE,-19199,-5291149.449580,355.727181,0.000000
SS,-19199,-5291056.592695,85.727244,24.139632
AE,-19199,-5290962.870523,175.727241,0.000000
WS,-19199,-5290873.126175,265.727301,-24.139675
VE,-19170,-5280557.418757,355.730579,0.000000
SS,-19170,-5280464.582470,85.730643,24.142068
AE,-19170,-5280370.847427,175.730639,0.000000
WS,-19170,-5280281.083225,265.730700,-24.142110
VE,-19141,-5269965.387759,355.734005,0.000000
SS,-19141,-5269872.572180,85.734069,24.144500
AE,-19141,-5269778.824458,175.734066,0.000000
WS,-19141,-5269689.040287,265.734126,-24.144542
VE,-19112,-5259373.356587,355.737458,0.000000
SS,-19112,-5259280.561822,85.737522,24.146929
AE,-19112,-5259186.801618,175.737519,0.000000
WS,-19112,-5259096.997363,265.737580,-24.146971
VE,-19083,-5248781.325241,355.740938,0.000000
SS,-19083,-5248688.551396,85.741002,24.149355
AE,-19083,-5248594.778904,175.741000,0.000000
WS,-19083,-5248504.954454,265.741061,-24.149397
VE,-19054,-5238189.293721,355.744445,0.000000
SS,-19054,-5238096.540899,85.744510,24.151777
AE,-19054,-5238002.756318,175.744507,0.000000
WS,-19054,-5237912.911561,265.744569,-24.151819
VE,-19025,-5227597.262029,355.747980,0.000000
SS,-19025,-5227504.530330,85.748044,24.154195
AE,-19025,-5227410.733858,175.748042,0.000000
WS,-19025,-5227320.868686,265.748104,-24.154237
VE,-18996,-5217005.230165,355.751541,0.000000
SS,-18996,-5216912.519688,85.751606,24.156610
AE,-18996,-5216818.711524,175.751604,0.000000
WS,-18996,-5216728.825831,265.751666,-24.156652
VE,-18967,-5206413.198130,355.755130,0.000000
SS,-18967,-5206320.508972,85.755195,24.159022
AE,-18967,-5206226.689316,175.755193,0.000000
WS,-18967,-5206136.782997,265.755255,-24.159064
VE,-18938,-5195821.165924,355.758745,0.000000
SS,-18938,-5195728.498178,85.758810,24.161430
AE,-18938,-5195634.667233,175.758809,0.000000
WS,-18938,-5195544.740185,265.758871,-24.161471
VE,-18909,-5185229.133547,355.762388,0.000000
SS,-18909,-5185136.487308,85.762453,24.163834
AE,-18909,-5185042.645275,175.762452,0.000000
WS,-18909,-5184952.697397,265.762514,-24.163876
VE,-18880,-5174637.101001,355.766057,0.000000
SS,-18880,-5174544.476357,85.766123,24.166234
AE,-18880,-5174450.623441,175.766122,0.000000
WS,-18880,-5174360.654634,265.766184,-24.166276
VE,-18851,-5164045.068286,355.769753,0.000000
SS,-18851,-5163952.465327,85.769819,24.168631
AE,-18851,-5163858.601732,175.769819,0.000000
WS,-18851,-5163768.611898,265.769881,-24.168672
VE,-18822,-5153453.035402,355.773477,0.000000
SS,-18822,-5153360.454214,85.773542,24.171024
AE,-18822,-5153266.580145,175.773542,0.000000
WS,-18822,-5153176.569189,265.773605,-24.171065
VE,-18793,-5142861.002351,355.777227,0.000000
SS,-18793,-5142768.443017,85.777293,24.173413
AE,-18793,-5142674.558682,175.777293,0.000000
WS,-18793,-5142584.526510,265.777356,-24.173454
VE,-18764,-5132268.969133,355.781004,0.000000
SS,-18764,-5132176.431736,85.781070,24.175798
AE,-18764,-5132082.537341,175.781070,0.000000
WS,-18764,-5131992.483862,265.781133,-24.175839
VE,-18735,-5121676.935749,355.784807,0.000000
SS,-18735,-5121584.420368,85.784873,24.178179
AE,-18735,-5121490.516122,175.784874,0.000000
WS,-18735,-5121400.441246,265.784938,-24.178220
VE,-18706,-5111084.902199,355.788638,0.000000
SS,-18706,-5110992.408913,85.788704,24.180556
AE,-18706,-5110898.495024,175.788705,0.000000
WS,-18706,-5110808.398663,265.788769,-24.180597
VE,-18677,-5100492.868485,355.792495,0.000000
SS,-18677,-5100400.397368,85.792561,24.182928
AE,-18677,-5100306.474047,175.792563,0.000000
WS,-18677,-5100216.356115,265.792626,-24.182970
VE,-18648,-5089900.834606,355.796378,0.000000
SS,-18648,-5089808.385733,85.796445,24.185297
AE,-18648,-5089714.453190,175.796447,0.000000
WS,-18648,-5089624.313604,265.796511,-24.185338
VE,-18619,-5079308.800565,355.800288,0.000000
SS,-18619,-5079216.374006,85.800355,24.187662
AE,-18619,-5079122.432453,175.800357,0.000000
WS,-18619,-5079032.271130,265.800421,-24.187703
VE,-18590,-5068716.766361,355.804225,0.000000
SS,-18590,-5068624.362186,85.804292,24.190022
AE,-18590,-5068530.411835,175.804295,0.000000
WS,-18590,-5068440.228696,265.804359,-24.190063
VE,-18561,-5058124.731995,355.808189,0.000000
SS,-18561,-5058032.350271,85.808256,24.192378
AE,-18561,-5057938.391335,175.808259,0.000000
WS,-18561,-5057848.186301,265.808323,-24.192419
VE,-18532,-5047532.697468,355.812178,0.000000
SS,-18532,-5047440.338260,85.812246,24.194730
AE,-18532,-5047346.370953,175.812249,0.000000
WS,-18532,-5047256.143949,265.812313,-24.194771
VE,-18503,-5036940.662782,355.816195,0.000000
SS,-18503,-5036848.326152,85.816262,24.197078
AE,-18503,-5036754.350688,175.816265,0.000000
WS,-18503,-5036664.101639,265.816330,-24.197118
VE,-18474,-5026348.627936,355.820237,0.000000
SS,-18474,-5026256.313945,85.820305,24.199421
AE,-18474,-5026162.330539,175.820309,0.000000
WS,-18474,-5026072.059374,265.820373,-24.199461
VE,-18445,-5015756.592932,355.824306,0.000000
SS,-18445,-5015664.301638,85.824374,24.201759
AE,-18445,-5015570.310506,175.824378,0.000000
WS,-18445,-5015480.017154,265.824443,-24.201800
VE,-18416,-5005164.557770,355.828402,0.000000
SS,-18416,-5005072.289230,85.828470,24.204093
AE,-18416,-5004978.290588,175.828474,0.000000
WS,-18416,-5004887.974982,265.828539,-24.204134
VE,-18387,-4994572.522451,355.832523,0.000000
SS,-18387,-4994480.276719,85.832591,24.206423
AE,-18387,-4994386.270785,175.832596,0.000000
WS,-18387,-4994295.932857,265.832661,-24.206463
VE,-18358,-4983980.486977,355.836671,0.000000
SS,-18358,-4983888.264104,85.836739,24.208748
AE,-18358,-4983794.251095,175.836744,0.000000
WS,-18358,-4983703.890783,265.836810,-24.208788
VE,-18329,-4973388.451348,355.840845,0.000000
SS,-18329,-4973296.251384,85.840913,24.211068
AE,-18329,-4973202.231517,175.840918,0.000000
WS,-18329,-4973111.848759,265.840984,-24.211108
VE,-18300,-4962796.415565,355.845045,0.000000
SS,-18300,-4962704.238558,85.845114,24.213383
AE,-18300,-4962610.212052,175.845119,0.000000
WS,-18300,-4962519.806787,265.845185,-24.213424
VE,-18271,-4952204.379629,355.849271,0.000000
SS,-18271,-4952112.225624,85.849340,24.215694
AE,-18271,-4952018.192699,175.849346,0.000000
WS,-18271,-4951927.764869,265.849412,-24.215734
VE,-18242,-4941612.343541,355.853523,0.000000
SS,-18242,-4941520.212581,85.853592,24.218000
AE,-18242,-4941426.173456,175.853598,0.000000
WS,-18242,-4941335.723006,265.853665,-24.218040
VE,-18213,-4931020.307302,355.857802,0.000000
SS,-18213,-4930928.199429,85.857871,24.220301
AE,-18213,-4930834.154322,175.857877,0.000000
WS,-18213,-4930743.681199,265.857943,-24.220341
VE,-18184,-4920428.270912,355.862106,0.000000
